Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
1660693640.088086,10482.297597205354,7403.8588886092775,304.2295937811844,6175.809344745797,6337.881843791229,5418.398132133261,-2495.5499166905784,187500.0
1660693640.0880947,10466.69607957555,7400.953161830087,301.9497158467431,6164.812286473785,6346.241396217513,5418.68870481118,-2494.2311637677153,187500.0
1660693640.088104,10431.02269542488,7397.488641439515,298.1275675448856,6171.7189755104755,6344.006221771982,5418.219318177619,-2492.8677073559415,187500.0
1660693640.088113,10437.907032717114,7390.783118102922,289.5221459295924,6170.6013882877105,6344.475608405543,5417.54876584396,-2490.9231055883297,187500.0
1660693640.0881224,10440.455131585019,7381.015405775954,279.8214888359891,6179.050347691817,6351.069373019859,5416.922916999211,-2488.7773381206202,187500.0
1660693640.0881314,10421.746721475927,7375.986263273509,275.59700913393607,6178.200981402515,6345.101457250293,5416.922916999211,-2485.8269078525195,187500.0
1660693640.0881464,10413.431872538553,7383.3176354548505,283.2189539931958,6216.981258032472,6358.534855667932,5416.721751299114,-2486.1174805304386,187500.0
1660693640.0881553,10408.000398635913,7385.441051178104,283.9789133046762,6197.937571756551,6340.16172172567,5416.006495476544,-2486.2515909971703,187500.0
1660693640.0881643,10436.275355371876,7391.6548361366795,289.7680151186008,6169.5061528094,6334.886710034217,5414.352466386851,-2488.2185445092377,187500.0
1660693640.0881736,10438.64464028414,7397.13101352823,297.4793669556817,6178.491554080433,6337.345401924301,5414.7995012759575,-2487.1903642642933,187500.0
1660693640.0881832,10416.605820251205,7407.636333422224,309.63871593936875,6176.323434868269,6335.9595937680715,5415.380646631796,-2484.8434310964863,187500.0
1660693640.088192,10450.580471823272,7413.403083491694,314.6678584418128,6181.866667493185,6340.474646148044,5414.955963487144,-2483.234105495704,187500.0
1660693640.0882013,10470.965262766513,7410.765577645967,310.7115996732235,6217.22712722148,6353.8633410767725,5414.352466386851,-2482.429442695313,187500.0
1660693640.0882103,10469.937082521568,7417.8287288938445,315.8525008979441,6229.5205866719,6347.269576462457,5414.061893708932,-2482.5635531620446,187500.0
1660693640.0882196,10464.818533041303,7421.9414498736205,320.0546288555418,6198.786938045852,6341.391067670712,5413.905431497745,-2481.915352572841,187500.0
1660693640.0882287,10486.633835629682,7423.550775474403,324.83790216897756,6172.568341799777,6341.68164034863,5414.732446042592,-2481.401262450369,187500.0
1660693640.0882375,10455.78842828136,7418.7675021609675,321.2616230561284,6188.214562918492,6344.900291550194,5414.7995012759575,-2480.104861271961,187500.0
1660693640.0882468,10500.804841614348,7417.314638771372,317.84180615446644,6171.406051088101,6342.441599660111,5414.665390809226,-2479.233143238204,187500.0
1660693640.088256,10477.246102958454,7416.331162015339,317.0371433540754,6144.494550763911,6331.466893132555,5415.604164076348,-2477.333244959503,187500.0
1660693640.0882647,10440.030448440368,7415.794720148411,316.3218875315055,6164.477010306956,6337.278346690935,5415.35829488734,-2475.6345123808997,187500.0
1660693640.088274,10389.29198852682,7416.286458526428,317.26066079862846,6201.580906102766,6348.767143340962,5415.246536165063,-2475.008663536151,187500.0
1660693640.0882833,10465.399678397142,7417.605211449291,319.85346315544405,6205.537164871355,6349.638861374719,5415.179480931697,-2474.271055969126,187500.0
1660693640.0882924,10489.673672875604,7407.70338865559,312.72325667420114,6211.728598085475,6353.930396310138,5415.514757098527,-2473.533448402101,187500.0
1660693640.0883014,10452.480370101974,7402.897763597699,308.565832205514,6226.95013605954,6342.329840937834,5417.012323977033,-2470.4042041783578,187500.0
1660693640.0883105,10487.483201918985,7404.574144431847,310.7115996732235,6151.960033411984,6328.315297164357,5417.124082699309,-2469.018396022129,187500.0
1660693640.0883195,10451.988631723956,7401.489603697015,304.83309088147774,6144.181626341538,6325.431922129622,5415.470053609616,-2468.683119855299,187500.0
1660693640.0883284,10464.59501559675,7401.757824630478,304.2966490145503,6157.7491352259085,6335.244337945502,5416.028847220999,-2467.699643099266,187500.0
1660693640.088339,10438.39877109513,7403.32244674235,309.23638453917323,6154.7540014688975,6333.880881533728,5415.850033265357,-2466.2244279652155,187500.0
1660693640.0883484,10483.1246117502,7403.456557209081,310.66689618431286,6162.465353305978,6333.63501234472,5415.134777442787,-2465.5538756315564,187500.0
1660693640.0883577,10448.054724699823,7399.902629840688,308.3423147609609,6174.8258679897635,6334.037343744915,5416.565289087926,-2463.117535485928,187500.0
1660693640.0883667,10420.293858086332,7402.003693819487,309.63871593936875,6181.553743070811,6343.670945605153,5417.0346757214875,-2462.558741874545,187500.0
1660693640.088376,10449.708753789515,7401.914286841666,309.70577117273467,6193.13194669866,6362.804038858895,5416.967620488122,-2461.3517476739585,187500.0
1660693640.0883849,10450.312250889809,7406.742263644012,312.4326839962821,6157.5703212702665,6333.344439666801,5417.88404201079,-2456.590826104978,187500.0
1660693640.088394,10456.21311142601,7409.200955534096,312.5891462074693,6167.516847552878,6334.864358289762,5415.470053609616,-2455.5402941155785,187500.0
1660693640.088403,10423.91484068809,7411.749054402001,316.07601834249715,6176.859876735196,6340.9440327816055,5414.0395419644765,-2454.065078981528,187500.0
1660693640.088412,10429.905108202114,7405.7364351435235,311.8291868959888,6186.493478595434,6336.585442612821,5413.950134986656,-2452.7686778031207,187500.0
1660693640.0884213,10441.907994974614,7404.305923498384,308.8787566278883,6210.387493418157,6327.689448319608,5414.575983831404,-2452.075773725006,187500.0
1660693640.0884304,10458.78356203837,7400.7519961299895,307.0682653270084,6159.961957926984,6331.332782665823,5414.128948942298,-2449.080639967995,187500.0
1660693640.0884392,10454.916710247602,7396.326350727839,303.06730306950845,6185.465298350489,6342.978041527038,5412.765492530524,-2445.81728527752,187500.0
1660693640.0884483,10492.489992676974,7405.557621187881,310.93511711777654,6235.197929763548,6356.880826578239,5413.167823930719,-2443.3138898985258,187500.0
1660693640.0884576,10481.69410010506,7406.429339221638,312.9691258632095,6174.17766740056,6334.931413523128,5413.279582652996,-2442.1963026757603,187500.0
1660693640.0884666,10407.508660257896,7406.317580499361,315.04783809755304,6161.280710849847,6323.10734070627,5411.826719263401,-2441.4586951087354,187500.0
1660693640.0884757,10421.031465653357,7402.294266497406,313.79614040805586,6172.523638310867,6331.243375688002,5409.703303540147,-2440.564625330523,187500.0
1660693640.088485,10449.239367155955,7397.779214117434,312.9020706298436,6192.662560065099,6350.130599752736,5410.530318084993,-2438.821189263009,187500.0
1660693640.088494,10465.64554758615,7394.381748960227,308.5434804610587,6160.543103282822,6329.924622765139,5410.9773529741,-2436.8765874953974,187500.0
1660693640.0885031,10462.35984115122,7403.590667675814,316.54540497605865,6159.671385249065,6319.352247637778,5410.329152384896,-2434.3508403719475,187500.0
1660693640.0885122,10470.674690088594,7400.081443796331,315.47252124220387,6175.339958112235,6326.236584930013,5411.469091352116,-2430.573395559001,187500.0
1660693640.0885212,10445.283108387364,7391.36426345876,309.8398816394665,6179.206809903003,6327.4435791306,5414.575983831404,-2428.494683324657,187500.0
1660693640.0885303,10438.376419350674,7392.347740214795,310.66689618431286,6199.390435146146,6339.155893225181,5412.4525681081495,-2430.685154281277,187500.0
1660693640.0885413,10448.032372955367,7386.7821558454225,305.9953815931537,6210.61101086271,6338.373582169245,5411.223222163108,-2433.568529316012,187500.0
1660693640.0885506,10443.360858364209,7392.683016381624,310.8010066510447,6175.4740685789675,6330.684582076619,5412.184347174686,-2433.9932124606626,187500.0
1660693640.0885596,10443.49496883094,7392.906533826177,312.0527043405419,6147.422629287556,6351.002317786493,5412.407864619239,-2430.0369536920734,187500.0
1660693640.0885687,10455.430800370073,7394.9405425716095,314.6008032084469,6147.914367665573,6322.190919183603,5412.027884963499,-2425.700715267744,187500.0
1660693640.088578,10474.0721552458,7393.8229553488445,313.9749543636983,6215.617801620699,6334.462026889566,5410.127986684798,-2425.723067012199,187500.0
1660693640.088587,10420.718541230983,7384.189353488608,309.1022740724414,6224.916127314106,6333.657364089176,5408.652771550747,-2426.1924536457605,187500.0
1660693640.088596,10399.909067143091,7376.254484206973,302.32969550248333,6147.0650013762715,6318.9946197264935,5407.423425605706,-2423.0632094220173,187500.0
1660693640.0886052,10451.295727645842,7376.142725484697,303.08965481396376,6168.701490009009,6321.743884294497,5406.059969193932,-2421.1856628877717,187500.0
1660693640.0886147,10453.441495113551,7376.36624292925,301.8379571244666,6149.791914199819,6317.25118365898,5407.848108750357,-2419.8669099649087,187500.0
1660693640.088624,10441.371553107687,7375.807449317867,299.93805884576545,6134.123341336649,6319.7545790379745,5408.384550617284,-2419.889261709364,187500.0
1660693640.0886333,10443.651431042128,7380.9707022870425,302.1508815468409,6143.064039118772,6320.849814516284,5408.161033172731,-2419.6210407759,187500.0
1660693640.0886424,10450.133436934166,7378.780231330423,303.5813931919805,6152.340013067725,6325.454273874077,5409.211565162131,-2418.950488442241,187500.0
1660693640.0886514,10443.49496883094,7376.790926073901,304.4531112257375,6168.36621384218,6335.646669345698,5410.709132040636,-2416.916479696808,187500.0
1660693640.0886605,10413.118948116178,7374.198123717085,302.8214338805001,6144.516902508367,6326.6836198191195,5411.513794841027,-2413.563718028512,187500.0
1660693640.0886695,10425.010076166402,7372.03000450492,302.1508815468409,6170.355519098702,6325.7448465519965,5410.038579706977,-2412.021447661096,187500.0
1660693640.0886788,10455.453152114529,7376.254484206973,307.2470792826509,6177.5304290688555,6329.522291364943,5410.195041918164,-2408.400465059336,187500.0
1660693640.088688,10429.569832035284,7381.663606365158,313.10323632994135,6185.241780905936,6339.647631603198,5410.664428551725,-2405.04770339104,187500.0
1660693640.0886967,10415.667046984083,7381.9094755541655,314.6008032084469,6185.979388472962,6324.426093629133,5408.652771550747,-2403.907764423819,187500.0
1660693640.0887058,10437.92938446157,7375.360414428761,310.0410473395643,6163.001795172906,6323.777893039929,5406.529355827493,-2401.896107422842,187500.0
1660693640.088715,10422.193756365032,7376.165077229152,313.952602619243,6162.331242839246,6327.085951219315,5405.076492437898,-2399.6162294884,187500.0
1660693640.0887244,10423.19958486552,7375.785097573412,315.2490037976508,6151.155370611593,6321.8109395278625,5404.070663937409,-2396.4869852646575,187500.0
1660693640.088735,10401.25017181041,7375.941559784599,317.0594950985307,6154.351670068702,6309.293962632891,5404.45064359315,-2393.178927085272,187500.0
1660693640.088744,10395.259904296387,7375.785097573412,317.1265503318966,6156.765658469875,6315.373637124734,5402.394283103262,-2391.457842762213,187500.0
1660693640.088754,10461.286957417364,7370.666548093146,313.72908517468994,6146.573262998255,6318.368770881745,5400.784957502479,-2389.0885578499506,187500.0
1660693640.0887628,10455.319041647797,7371.538266126903,314.15376831934077,6174.200019145014,6326.549509352388,5400.583791802382,-2384.685264192255,187500.0
1660693640.088772,10447.361820621709,7371.940597527099,315.9642596202206,6187.544010584833,6317.25118365898,5398.750948757047,-2382.271275791082,187500.0
1660693640.088781,10433.324925103776,7379.048452263886,325.2849370580837,6145.746248453409,6309.852756244273,5399.68972202417,-2382.1818688132607,187500.0
1660693640.0887904,10451.854521257224,7371.560617871359,319.58524222198037,6171.830734232752,6318.748750537486,5399.980294702089,-2379.209086800705,187500.0
1660693640.0888183,10449.68640204506,7370.666548093146,321.1722160783072,6199.613952590698,6345.25791946148,5401.231992391586,-2374.4481652317245,187500.0
1660693640.0888276,10442.891471730647,7369.79483005939,322.4239137678044,6207.437063150056,6334.216157700558,5399.287390623974,-2372.7717843975765,187500.0
1660693640.088853,10426.82056746728,7368.341966669795,322.71448644572337,6220.5575371453215,6315.977134225027,5393.855916721334,-2372.3918047418365,187500.0
1660693640.088862,10441.528015318872,7369.258388192462,322.8038934235446,6177.329263368758,6303.191936396592,5389.54203004146,-2370.916589607786,187500.0
1660693640.088871,10448.099428188734,7370.264216692951,324.83790216897756,6114.945544593996,6292.194878124581,5392.000721931544,-2365.306301749504,187500.0
1660693640.08888,10435.716561760493,7371.582969615814,328.2130155817289,6115.280820760825,6290.965532179539,5392.44775682065,-2361.1041737919063,187500.0
1660693640.0888891,10431.82735822527,7373.304053938873,332.0575156280417,6134.056286103283,6296.776985737919,5391.9113149537225,-2357.4161359567806,187500.0
1660693640.0888984,10395.997511863412,7374.55575162837,334.00211739565344,6136.023239615351,6297.894572960684,5392.626570776292,-2351.850551587409,187500.0
1660693640.0889075,10450.759285778915,7370.174809715129,331.7669429501227,6152.764696212375,6306.9023259761725,5391.039596919965,-2347.402554440803,187500.0
1660693640.0889163,10421.366741820186,7367.157324213663,329.84469292696633,6153.994042157417,6305.360055608757,5390.704320753136,-2341.993432282619,187500.0
1660693640.0889256,10442.153864163622,7363.692803823091,329.1517888488518,6164.275844606858,6301.8508317292735,5389.743195741558,-2339.7135543481772,187500.0
1660693640.0889344,10459.230596927477,7361.859960777755,328.90591965984345,6158.173818370559,6304.577744552821,5388.849125963346,-2335.4220194127583,187500.0
1660693640.0889435,10449.798160767337,7359.490675865492,327.1848353367848,6141.342954795713,6310.635067300209,5387.105689895831,-2330.370525165859,187500.0
1660693640.0889528,10424.004247665913,7363.64810033418,331.3199080610166,6168.500324308911,6315.775968524929,5386.010454417522,-2327.241280942116,187500.0
1660693640.0889635,10361.598177146696,7365.995033501988,332.3480883059607,6170.377870843157,6303.706026519064,5382.545934026949,-2325.274327430049,187500.0
1660693640.0889726,10431.223861124976,7364.631577090214,331.7222394612121,6128.378943011635,6290.630256012709,5378.075585135888,-2323.396780895803,187500.0
1660693640.0889816,10474.586245368273,7357.233149675507,329.19649233776244,6138.481931505434,6294.050072914371,5375.9968729015445,-2320.401647138792,187500.0
1660693640.0889907,10454.000288724934,7360.652966577169,333.73389646218976,6143.712239707976,6296.553468293366,5376.689776979659,-2318.434693626725,187500.0
1660693640.0889997,10405.519355001374,7360.02711773242,334.7620767071339,6144.494550763911,6293.603038025265,5375.348672312341,-2318.0323622265296,187500.0
1660693640.0890088,10412.11311961569,7356.808466530856,332.7727714506116,6146.483856020433,6296.955799693561,5372.755869955525,-2317.6747343152447,187500.0
1660693640.089018,10424.674799999571,7354.9085682521545,332.66101272833504,6163.225312617459,6299.414491583645,5372.532352510972,-2314.1878621802166,187500.0
1660693640.0890267,10438.130550161666,7350.326460638817,329.7776376936004,6181.620798304177,6290.67495950162,5371.861800177312,-2310.432769111725,187500.0
1660693640.089036,10425.278297099865,7345.8337600033,326.5589864920362,6144.069867619261,6300.017988683938,5370.766564699003,-2308.0634841994624,187500.0
1660693640.0890453,10405.809927679293,7346.526664081414,329.59882373795796,6134.905652392585,6291.658436257653,5368.576093742382,-2306.767083021055,187500.0
1660693640.089054,10428.496948301428,7347.26427164844,333.8680069289216,6134.257451803381,6287.925694933617,5366.720898952592,-2304.7330742756217,187500.0
1660693640.0890632,10421.702017987016,7343.017440201931,333.95741390674283,6147.847312432207,6283.209476853547,5366.072698363388,-2301.916754474253,187500.0
1660693640.0890725,10418.68453248555,7337.921242466122,332.3033848170501,6168.4332690755455,6300.509727061954,5364.195151829142,-2300.8438707403984,187500.0
1660693640.0890813,10410.235573081443,7338.904719222155,333.5774342510026,6143.578129241244,6284.505878031955,5362.496419250539,-2298.78751025051,187500.0
1660693640.568076,10393.762337417882,7333.942631953077,330.6717074718127,6094.851326328675,6259.270758541913,5360.10478259382,-2295.6135625378565,187500.0
1660693640.568302,10388.777898404349,7326.074817904809,324.4132190243267,6124.02035284285,6273.106488359748,5356.77437266998,-2291.210268880161,187500.0
1660693640.5683324,10406.949866646513,7325.985410926987,325.2178818247178,6129.474178489945,6275.565180249832,5354.896826135734,-2288.3939490787925,187500.0
1660693640.5683446,10400.780785176848,7330.701629007057,327.6989254592568,6114.766730638353,6272.100659859259,5352.304023778918,-2287.857507211865,187500.0
1660693640.5683556,10391.638921694628,7334.344963353273,330.0905621159747,6115.325524249736,6271.430107525601,5348.973613855078,-2286.9410856891973,187500.0
1660693640.568366,10424.853613955214,7335.082570920297,336.9748994082093,6118.11949230665,6275.4981250164665,5348.817151643891,-2285.331760088415,187500.0
1660693640.5683773,10419.422140052575,7331.103960407253,336.28199533009473,6120.7122946634645,6278.515610517933,5348.638337688249,-2282.02370190903,187500.0
1660693640.5683887,10394.298779284809,7328.980544683999,335.1420563628741,6120.131149307626,6268.949063891061,5346.559625453905,-2278.3356640739044,187500.0
1660693640.5684185,10391.907142628092,7323.347905081261,329.9788033936982,6138.191358827515,6272.659453470642,5345.263224275497,-2275.83226869491,187500.0
1660693640.5684292,10423.043122654333,7314.027227643398,325.2178818247178,6156.251568347403,6277.599188995265,5343.899767863723,-2272.7700797045327,187500.0
1660693640.5684395,10392.622398450661,7309.981561896988,326.80485568104456,6150.306004322291,6274.112316860237,5341.709296907103,-2270.1549256032617,187500.0
1660693640.5684507,10407.687474213539,7319.771625968412,334.06917262901936,6112.911535848562,6273.933502904595,5338.62475617227,-2268.9479314026753,187500.0
1660693640.568462,10395.729290929949,7321.06802714682,337.82426569751095,6118.052437073283,6264.836342911285,5335.987250326544,-2266.3327773014043,187500.0
1660693640.5684884,10418.908049930102,7318.050541645353,335.29851857406123,6121.896937119596,6263.651700455153,5334.333221236851,-2262.801201677466,187500.0
1660693640.5685165,10385.536895458328,7310.7638729529235,334.02446914010875,6132.670477947054,6269.552560991355,5333.662668903193,-2258.7778876755106,187500.0
1660693640.5685296,10397.763299675382,7304.170108338608,329.4870650156814,6120.153501052082,6268.077345857304,5331.583956668849,-2258.219094064128,187500.0
1660693640.5685554,10402.390110777631,7306.092358361764,330.3587830494384,6104.999018311384,6259.695441686564,5326.979497311056,-2257.4591347526475,187500.0
1660693640.5685828,10406.033445123845,7306.360579295228,330.24702432716185,6088.570486136733,6264.232845810991,5324.096122276321,-2254.6428149512785,187500.0
1660693640.5686066,10389.783726904838,7304.840660672267,332.99628889516464,6104.239058999903,6257.169694563115,5322.86677633128,-2250.1948178046728,187500.0
1660693640.568617,10391.303645527798,7292.837773899767,325.9554893917429,6105.803681111775,6250.061839826327,5321.413912941684,-2247.1326288142955,187500.0
1660693640.5686393,10368.929549328035,7287.942741864055,323.38503877938257,6091.610323382655,6245.435028724079,5319.357552451796,-2245.858579380343,187500.0
1660693640.5686488,10407.374549791164,7292.502497732938,327.6542219703462,6085.77651807982,6242.842226367263,5318.284668717942,-2242.952852601153,187500.0
1660693640.568658,10412.448395782518,7292.34603552175,331.3199080610166,6099.120509519638,6245.6808979130865,5317.837633828835,-2239.5553874439465,187500.0
1660693640.5686677,10391.571866461261,7288.099204075242,331.61048073893556,6099.701654875476,6250.531226459888,5315.4236454276615,-2238.5495589434577,187500.0
1660693640.568677,10335.983078000912,7281.192515038552,326.42487602530434,6091.0068262823615,6251.201778793547,5312.964953537578,-2236.6720124092117,187500.0
1660693640.568699,10444.321983375787,7276.185724280564,321.9098236453323,6117.828919628731,6260.388345764679,5309.1428052357205,-2235.867349608821,187500.0
1660693640.568708,10420.24915459742,7277.705642903525,321.99923062315355,6150.328356066747,6261.95296787655,5306.214726712075,-2232.7157536406226,187500.0
1660693640.5687172,10337.52534836833,7281.840715627756,329.9788033936982,6088.123451247627,6234.415618707611,5305.2088982115865,-2228.826550105399,187500.0
1660693640.5687263,10371.879979596137,7275.559875435815,329.1070853599412,6068.520971360323,6231.733409372975,5300.470328387061,-2227.083114037885,187500.0
1660693640.5687385,10345.013182760857,7264.071078785787,323.0721143570083,6067.358680648646,6229.5205866719,5296.938752763123,-2225.742009370567,187500.0
1660693640.568748,10374.741002886416,7267.960282321011,327.07307661450824,6071.426698139513,6230.012325049916,5293.898915517201,-2225.1608640147288,187500.0
1660693640.5687568,10383.234665779431,7272.3188724897955,331.0516871275529,6063.380070135602,6232.247499495447,5291.753148049492,-2223.573890158402,187500.0
1660693640.568766,10376.372680231652,7264.428706697072,329.0400301265753,6064.4753056139125,6225.743141858953,5289.272104414953,-2222.188082002173,187500.0
1660693640.5687752,10341.191034459,7246.301441943818,315.04783809755304,6071.314939417236,6226.32428721479,5286.656950313682,-2221.0034395460416,187500.0
1660693640.568784,10335.468987878441,7233.896223771122,307.82822463848885,6071.761974306342,6227.084246526271,5283.527706089939,-2219.930555812187,187500.0
1660693640.5688152,10355.652613121583,7241.093485485731,316.2771840425949,6076.7464133198755,6226.726618614986,5280.577275821838,-2217.382456944282,187500.0
1660693640.568826,10354.870302065649,7243.172197720075,322.1556928343407,6070.420869639024,6226.793673848352,5277.336272875818,-2215.080227265385,187500.0
1660693640.5688353,10353.52919739833,7245.295613443329,326.9613178922317,6072.276064428815,6227.620688393198,5273.447069340596,-2213.828529575888,187500.0
1660693640.5688446,10359.586520145718,7244.110970987198,324.05559111304177,6082.937846533996,6229.051200038338,5269.155534405177,-2213.2920877089605,187500.0
1660693640.5688665,10386.453316980997,7242.3228314307735,324.6590882133351,6055.3781456206025,6220.244612722947,5266.942711704101,-2210.833395818877,187500.0
1660693640.5688753,10331.266859920843,7228.956488246499,317.93121313228767,6050.728982773899,6215.349580687235,5265.534551803416,-2209.380532429282,187500.0
1660693640.5688844,10319.71100803745,7217.534746829838,311.5162624736145,6065.279968414303,6217.718865599498,5262.070031412844,-2209.0005527735416,187500.0
1660693640.5688934,10348.410647918065,7216.2606973958855,311.96329736272065,6084.837744812697,6215.32722894278,5257.532627288417,-2207.8159103174103,187500.0
1660693640.5689027,10342.085104237212,7222.876813754656,317.7523991766452,6067.448087626468,6215.304877198324,5254.8504179537795,-2204.0384655044636,187500.0
1660693640.568912,10322.572031327729,7219.121720686165,317.28301254308377,6049.924319973507,6221.5186621569,5253.017574908445,-2201.6244771032902,187500.0
1660693640.568921,10329.165795942044,7205.643618779614,306.53182346008106,6039.731924501887,6205.447757893534,5249.0389643954,-2199.5010613800364,187500.0
1660693640.56893,10328.383484886108,7205.598915290704,304.34135250346094,6029.137197630072,6201.022112491383,5244.143932359688,-2198.8975642797427,187500.0
1660693640.5689392,10328.316429652743,7204.302514112296,303.8496141254442,6048.426753095002,6196.41765313359,5239.964156146545,-2198.830509046377,187500.0
1660693640.568948,10328.361133141654,7208.124662414153,308.856404883433,6030.791226719764,6189.443908863534,5236.834911922802,-2196.8859072787654,187500.0
1660693640.568957,10334.61962158914,7209.9798572039435,314.1761200637961,6018.564822502712,6188.013397218394,5234.040943865889,-2196.572982856391,187500.0
1660693640.5689683,10340.118150725146,7199.340426843218,309.23638453917323,6022.185805104471,6186.873458251173,5232.409266520652,-2193.510793866014,187500.0
1660693640.5689776,10331.445673876486,7192.679606995536,304.1178350589079,6019.86122368112,6188.41572861859,5228.743580429981,-2191.834413031866,187500.0
1660693640.5689867,10307.79752824277,7184.118888869154,298.6863611562683,6017.111959113116,6190.159164686104,5226.329592028808,-2189.4204246306927,187500.0
1660693640.5689957,10298.856830460649,7179.916760911556,296.7864628775672,6029.114845885617,6199.748063057431,5225.010839105945,-2186.4923461070475,187500.0
1660693640.5690053,10279.433164528986,7184.252999335886,305.19071879276265,6038.8825582125855,6208.04056025035,5224.586155961294,-2183.2289914165726,187500.0
1660693640.5690143,10273.733469692883,7181.190810345508,305.19071879276265,6054.215854908926,6191.634379820154,5222.418036749129,-2180.6138373153017,187500.0
1660693640.5690236,10308.199859642966,7180.252037078386,304.9672013482096,6045.833950738186,6170.7802022433525,5218.819405891825,-2177.5292965804692,187500.0
1660693640.569033,10366.67202313805,7177.145144599098,306.3977129933492,6008.439482264457,6166.93570219704,5214.46081572304,-2175.919970979687,187500.0
1660693640.5690417,10330.2386796759,7172.339519541207,304.40840773682686,6000.795185660742,6164.477010306956,5211.756254643948,-2173.1930581561396,187500.0
1660693640.569051,10306.970513697925,7166.125734582632,299.93805884576545,5975.157734770505,6165.684004507542,5209.386969731685,-2171.449622088626,187500.0
1660693640.56906,10293.447708302463,7170.171400329042,301.32386700199453,5998.582362959667,6169.684966765042,5206.749463885959,-2170.354386610316,187500.0
1660693640.5690691,10225.610163880607,7171.6466154630925,304.4531112257375,5971.447345190924,6165.482838807445,5203.93314408459,-2166.822810986377,187500.0
1660693640.5690784,10297.314560093231,7160.6719089355365,301.01094257962023,5971.894380080031,6154.798704957808,5197.272324236908,-2167.4263080866704,187500.0
1660693640.5690875,10262.937577120969,7151.060658819754,293.6572186538242,5987.4064907320135,6157.480914292445,5193.9195625686125,-2164.2970638629276,187500.0
1660693640.5690966,10281.623635485606,7151.664155920048,296.16061403281856,5982.913790096497,6154.664594491076,5191.773795100903,-2163.3582905958046,187500.0
1660693640.5691056,10293.179487369,7152.871150120634,300.72036990170125,5978.935179583452,6152.719992723464,5188.175164243599,-2163.291235362439,187500.0
1660693640.5691147,10282.60711224164,7148.959594840956,299.58043093448055,5986.400662231525,6153.770524712864,5183.8836293081795,-2161.257226617006,187500.0
1660693640.5691235,10264.099867832645,7144.377487227618,297.21114602221803,5973.369595214081,6150.17189385556,5180.284998450876,-2160.050232416419,187500.0
1660693640.5691328,10251.35937349312,7140.465931947939,291.8690790973996,5969.234522489849,6152.049440389806,5175.948760026546,-2158.418555071182,187500.0
1660693640.569142,10294.721757736417,7124.752655595858,281.2743522255841,5979.449269705924,6148.204940343492,5171.92544602459,-2156.541008536936,187500.0
1660693640.5691507,10292.41952805752,7118.561222381738,280.2238202361846,5979.605731917111,6138.660745461077,5167.700966322537,-2155.669290503179,187500.0
1660693640.56916,10268.592568468162,7121.176376483009,283.9565615602209,5982.444403462935,6146.014469386872,5163.074155220289,-2153.702336991112,187500.0
1660693640.5691707,10283.523533764308,7121.355190438651,285.85645983892204,5966.909941066497,6140.225367572948,5160.995442985945,-2149.6566712447016,187500.0
1660693640.5691795,10274.113449348622,7118.382408426096,283.2860092265617,5946.659260589989,6138.392524527612,5159.430820874074,-2147.242682843528,187500.0
