Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
1652215403.725738,-85333.86413262655,-14360.660536367957,-14884.831295589363,-15387.365566178032,-181734.16635205346,-187500.02235174447,-184329.78502867045,-187500.02235174447
1652215403.732318,-85340.27908328523,-14357.911271799956,-14881.634996132256,-15384.348080676566,-181733.80872414217,-187500.02235174447,-184329.40504901472,-187500.02235174447
1652215403.732327,-85298.9283560429,-14355.273765954229,-14878.550455397422,-15381.621167853018,-181733.6969654199,-187500.02235174447,-184329.18153157015,-187500.02235174447
1652215403.740461,-85284.71264656933,-14353.060943253155,-14876.002356529518,-15379.363641663032,-181733.92048286446,-187500.02235174447,-184329.40504901472,-187500.02235174447
1652215403.740469,-85313.74756261677,-14351.60807986356,-14874.236568717548,-15377.642557339974,-181734.7922008982,-187500.02235174447,-184330.16500832618,-187500.02235174447
1652215403.748405,-85327.44918196788,-14347.405951905961,-14869.766219826488,-15373.306318915646,-181733.07111657516,-187500.02235174447,-184328.37686876976,-187500.02235174447
1652215403.748414,-85288.95947801584,-14344.120245471031,-14866.122885480272,-15369.931205502893,-181732.31115726367,-187500.02235174447,-184327.59455771383,-187500.02235174447
1652215403.755554,-85260.10337592404,-14341.907422769955,-14863.440676145636,-15367.472513612809,-181732.55702645268,-187500.02235174447,-184327.68396469165,-187500.02235174447
1652215403.762018,-85287.86424253753,-14341.683905325403,-14862.747772067522,-15366.980775234793,-181734.52397996475,-187500.02235174447,-184329.67326994817,-187500.02235174447
1652215403.762027,-85312.04883003817,-14338.755826801756,-14859.395010399225,-15363.963289733327,-181733.89813112,-187500.02235174447,-184329.06977284787,-187500.02235174447
1652215403.770199,-85281.53869885668,-14335.760693044745,-14856.086952219839,-15360.94580423186,-181733.47344797535,-187500.02235174447,-184328.53333098095,-187500.02235174447
1652215403.770213,-85246.0217769172,-14333.860794766046,-14853.762370796487,-15358.80003676415,-181733.96518635337,-187500.02235174447,-184328.98036587005,-187500.02235174447
1652215403.778046,-85264.41726260392,-14331.200937175863,-14850.811940528387,-15356.050772196148,-181733.7416689088,-187500.02235174447,-184328.80155191442,-187500.02235174447
1652215403.778055,-85296.42496066392,-14329.189280174885,-14848.442655616123,-15353.837949495071,-181734.16635205346,-187500.02235174447,-184329.13682808125,-187500.02235174447
1652215403.784696,-85274.31908539761,-14326.55177432916,-14845.447521859112,-15350.999277949248,-181734.00988984227,-187500.02235174447,-184328.98036587005,-187500.02235174447
1652215403.784704,-85235.62821574548,-14323.958971972344,-14842.474739846557,-15348.250013381245,-181733.89813112,-187500.02235174447,-184328.73449668105,-187500.02235174447
1652215403.792602,-85242.49020129326,-14318.393387602973,-14836.573879310356,-15342.572670289597,-181730.7465351518,-187500.02235174447,-184325.58290071285,-187500.02235174447
1652215403.792612,-85269.53581208418,-14312.961913700334,-14830.874184474253,-15336.98473417577,-181727.66199441697,-187500.02235174447,-184322.54306346693,-187500.02235174447
1652215403.800706,-85259.14225091247,-14311.531402055194,-14828.974286195551,-15335.375408574988,-181728.6901746619,-187500.02235174447,-184323.54889196742,-187500.02235174447
1652215403.800716,-85216.5621777251,-14310.21264913233,-14827.253201872492,-15333.877841696483,-181729.87481711805,-187500.02235174447,-184324.59942395682,-187500.02235174447
1652215403.807767,-85214.43876200185,-14306.837535719578,-14823.520460548456,-15330.346266072544,-181728.891340362,-187500.02235174447,-184323.57124371186,-187500.02235174447
1652215403.807776,-85249.73216649677,-14303.194201373364,-14819.452443057591,-15326.501766026231,-181727.66199441697,-187500.02235174447,-184322.34189776683,-187500.02235174447
1652215403.814375,-85250.71564325281,-14303.373015329005,-14819.273629101948,-15326.501766026231,-181730.23244502934,-187500.02235174447,-184324.91234837918,-187500.02235174447
1652215403.814387,-85206.6156514425,-14300.422585060905,-14815.965570922563,-15323.372521802488,-181729.7854101402,-187500.02235174447,-184324.53236872345,-187500.02235174447
1652215403.822217,-85192.46699720228,-14296.466326292317,-14811.562277264868,-15319.259800822712,-181728.31019500617,-187500.02235174447,-184322.92304312266,-187500.02235174447
1652215403.830364,-85225.97226214079,-14293.11356462402,-14807.807184196376,-15315.616466476496,-181727.28201476124,-187500.02235174447,-184321.8054558999,-187500.02235174447
1652215403.830373,-85234.75649771173,-14289.894913422457,-14804.208553339071,-15312.286056552657,-181726.52205544975,-187500.02235174447,-184321.00079309952,-187500.02235174447
1652215403.837477,-85194.67981990335,-14287.59268374356,-14801.503992259979,-15309.760309429206,-181726.63381417203,-187500.02235174447,-184321.09020007733,-187500.02235174447
1652215403.837487,-85178.60891564,-14285.692785464858,-14799.224114325538,-15307.681597194864,-181727.1926077834,-187500.02235174447,-184321.58193845535,-187500.02235174447
1652215403.844974,-85203.19583454083,-14280.909512151422,-14793.993806122997,-15302.831268648062,-181724.75626763777,-187500.02235174447,-184319.12324656526,-187500.02235174447
1652215403.844984,-85219.31144229311,-14278.651985961436,-14791.199838066083,-15300.21611454679,-181724.80097112668,-187500.02235174447,-184319.23500528754,-187500.02235174447
1652215403.85282,-85185.22503199877,-14277.40028827194,-14789.679919443122,-15298.785602901651,-181726.142075794,-187500.02235174447,-184320.46435123257,-187500.02235174447
1652215403.852832,-85155.02782523964,-14275.746259182246,-14787.578855464322,-15296.796297645129,-181726.90203510548,-187500.02235174447,-184321.11255182177,-187500.02235174447
1652215403.860892,-85177.6030871395,-14272.102924836032,-14783.555541462369,-15293.063556321093,-181725.6950409049,-187500.02235174447,-184319.9055576212,-187500.02235174447
1652215403.860904,-85204.06755257459,-14269.48777073476,-14780.605111194267,-15290.336643497545,-181725.51622694926,-187500.02235174447,-184319.79379889893,-187500.02235174447
1652215403.867704,-85175.32320920506,-14266.090305577554,-14776.850018125775,-15286.69330915133,-181724.4880467043,-187500.02235174447,-184318.69856342062,-187500.02235174447
1652215403.867717,-85137.05702269758,-14262.357564253518,-14772.759648890455,-15282.871160849472,-181723.28105250373,-187500.02235174447,-184317.37981049775,-187500.02235174447
1652215403.875656,-85152.68089207183,-14259.831817130069,-14769.809218622355,-15280.099544537014,-181723.1916455259,-187500.02235174447,-184317.29040351993,-187500.02235174447
1652215403.875664,-85183.83922384253,-14257.417828728894,-14767.104657543261,-15277.506742180198,-181723.30340424817,-187500.02235174447,-184317.33510700884,-187500.02235174447
1652215403.882534,-85164.86259279998,-14254.422694971883,-14763.863654597242,-15274.489256678733,-181722.90107284798,-187500.02235174447,-184316.86572037527,-187500.02235174447
1652215403.890673,-85126.48464757022,-14252.902776348923,-14762.053163296363,-15272.812875844584,-181723.7951426262,-187500.02235174447,-184317.69273492013,-187500.02235174447
1652215403.890682,-85134.06188894056,-14250.600546670026,-14759.214491750537,-15270.264776976679,-181723.86219785956,-187500.02235174447,-184317.69273492013,-187500.02235174447
1652215403.897266,-85163.27561894365,-14246.756046623714,-14754.96766030403,-15266.219111230268,-181722.45403795887,-187500.02235174447,-184316.262223275,-187500.02235174447
1652215403.897276,-85152.30091241609,-14241.704552376814,-14749.62559337921,-15261.033506516636,-181719.88358734653,-187500.02235174447,-184313.62471742925,-187500.02235174447
1652215403.905302,-85109.1396938729,-14239.402322697917,-14746.898680555663,-15258.574814626554,-181720.06240130216,-187500.02235174447,-184313.73647615153,-187500.02235174447
1652215403.905311,-85104.87051068194,-14237.211851741296,-14744.283526454394,-15256.183177969835,-181720.37532572454,-187500.02235174447,-184314.004697085,-187500.02235174447
1652215403.913312,-85138.93456923182,-14234.015552284189,-14740.77430257491,-15252.741009323718,-181719.5930146686,-187500.02235174447,-184313.20003428461,-187500.02235174447
1652215403.913323,-85139.78393552112,-14230.349866193517,-14736.706285084045,-15248.87415753295,-181718.49777919028,-187500.02235174447,-184311.97068833956,-187500.02235174447
1652215403.920229,-85097.36032454495,-14228.315857448086,-14734.269944938416,-15246.616631342964,-181718.94481407938,-187500.02235174447,-184312.41772322866,-187500.02235174447
1652215403.920237,-85082.831690649,-14226.86299405849,-14732.43710189308,-15245.052009231093,-181719.81653211315,-187500.02235174447,-184313.3117930069,-187500.02235174447
1652215403.927849,-85117.67806025482,-14225.790110324635,-14730.96188675903,-15243.822663286051,-181721.26939550275,-187500.02235174447,-184314.69760116312,-187500.02235174447
1652215403.92786,-85128.49630457119,-14221.878555044957,-14726.603296590245,-15239.68759056182,-181719.77182862425,-187500.02235174447,-184313.1553307957,-187500.02235174447
1652215403.936061,-85088.75490292966,-14217.966999765278,-14722.490575610469,-15235.73133179323,-181718.38602046802,-187500.02235174447,-184311.79187438393,-187500.02235174447
1652215403.936076,-85069.08536780899,-14215.351845664007,-14719.450738364547,-15232.95971548077,-181718.31896523465,-187500.02235174447,-184311.6130604283,-187500.02235174447
1652215403.942775,-85092.95703088725,-14212.736691562735,-14716.43325286308,-15230.21045091277,-181718.16250302346,-187500.02235174447,-184311.36719123926,-187500.02235174447
1652215403.950061,-85113.00654566367,-14211.105014217499,-14714.466299351014,-15228.377607867433,-181719.01186931276,-187500.02235174447,-184312.19420578412,-187500.02235174447
1652215403.950072,-85080.30594352556,-14209.026301983155,-14712.05231094984,-15226.142433421903,-181719.36949722405,-187500.02235174447,-184312.5071302065,-187500.02235174447
1652215403.95757,-85047.56063789852,-14207.014644982177,-14709.638322548668,-15223.884907231917,-181719.81653211315,-187500.02235174447,-184312.86475811776,-187500.02235174447
1652215403.957579,-85067.69955965276,-14203.259551913687,-14705.592656802257,-15220.06275893006,-181718.58718616812,-187500.02235174447,-184311.63541217273,-187500.02235174447
1652215403.965485,-85092.3311820425,-14197.112822188476,-14699.088299165762,-15213.737215249208,-181714.94385182188,-187500.02235174447,-184307.99207782652,-187500.02235174447
1652215403.965494,-85067.61015267494,-14194.497668087206,-14696.09316540875,-15210.943247192294,-181714.78738961072,-187500.02235174447,-184307.83561561533,-187500.02235174447
1652215403.972461,-85030.28273943458,-14193.648301797904,-14694.95322644153,-15209.95977043626,-181716.35201172257,-187500.02235174447,-184309.3555342383,-187500.02235174447
1652215403.972472,-85041.03392851757,-14190.183781407331,-14691.086374650762,-15206.316436090046,-181715.39088671101,-187500.02235174447,-184308.3497057378,-187500.02235174447
1652215403.980127,-85074.7850626451,-14188.172124406354,-14688.739441482956,-15204.19302036679,-181716.03908730022,-187500.02235174447,-184308.93085109364,-187500.02235174447
1652215403.980135,-85057.1271845254,-14183.701775515292,-14683.866761191699,-15199.543857520088,-181713.98272681033,-187500.02235174447,-184306.98624932603,-187500.02235174447
1652215403.988124,-85015.77645728308,-14180.259606869175,-14679.910502423108,-15195.922874918328,-181712.95454656536,-187500.02235174447,-184305.89101384772,-187500.02235174447
1652215403.988133,-85021.20793118572,-14178.292653357108,-14677.585920999756,-15193.799459195074,-181713.51334017675,-187500.02235174447,-184306.33804873683,-187500.02235174447
1652215403.99608,-85052.36626295642,-14176.079830656032,-14675.015470387396,-15191.407822538356,-181713.78156111023,-187500.02235174447,-184306.58391792583,-187500.02235174447
1652215403.99609,-85045.86190531992,-14172.056516654076,-14670.589824985245,-15187.228046325214,-181712.28399423172,-187500.02235174447,-184305.01929581395,-187500.02235174447
1652215404.002189,-85000.24199488664,-14167.697926485293,-14665.918310394087,-15182.690642200787,-181710.31704071964,-187500.02235174447,-184303.14174927972,-187500.02235174447
1652215404.011353,-84990.69780000423,-14164.635737494915,-14662.274976047871,-15179.382584021401,-181709.64648838597,-187500.02235174447,-184302.42649345714,-187500.02235174447
1652215404.011368,-85025.23124518768,-14161.484141526716,-14658.653993446113,-15175.940415375284,-181708.99828779677,-187500.02235174447,-184301.62183065675,-187500.02235174447
1652215404.017889,-85030.26038769013,-14158.980746147723,-14655.90472887811,-15173.325261274013,-181709.13239826352,-187500.02235174447,-184301.73358937903,-187500.02235174447
1652215404.017898,-84988.99906742563,-14157.393772291396,-14653.915423621587,-15171.447714739767,-181710.07117153064,-187500.02235174447,-184302.6053074128,-187500.02235174447
1652215404.025658,-84971.09532011692,-14155.292708312596,-14651.479083475959,-15169.301947272057,-181710.51820641974,-187500.02235174447,-184303.007638813,-187500.02235174447
1652215404.025664,-85003.37123911039,-14152.901071655879,-14648.573356696768,-15166.731496659697,-181710.60761339756,-187500.02235174447,-184303.02999055744,-187500.02235174447
1652215404.032382,-85018.68218406227,-14149.74947568768,-14645.108836306195,-15163.356383246946,-181709.91470931945,-187500.02235174447,-184302.2476795015,-187500.02235174447
1652215404.032391,-84980.03601789904,-14146.217900063742,-14641.152577537607,-15159.66834541182,-181708.88652907452,-187500.02235174447,-184301.2642027455,-187500.02235174447
1652215404.040458,-84956.83490715444,-14143.826263407025,-14638.51507169188,-15157.187301777281,-181708.97593605233,-187500.02235174447,-184301.3536097233,-187500.02235174447
1652215404.040467,-84979.61133475439,-14140.629963949916,-14634.961144323486,-15153.745133131164,-181708.41714244094,-187500.02235174447,-184300.57129866735,-187500.02235174447
1652215404.048339,-85001.20311989821,-14138.46184473775,-14632.390693711126,-15151.487606941177,-181708.73006686333,-187500.02235174447,-184300.9065748342,-187500.02235174447
1652215404.04835,-84970.6035817389,-14136.450187736773,-14630.043760543318,-15149.297135984558,-181709.19945349687,-187500.02235174447,-184301.44301670112,-187500.02235174447
1652215404.055446,-84937.12066854486,-14135.578469703016,-14628.814414598277,-15148.268955739613,-181710.9428895644,-187500.02235174447,-184303.007638813,-187500.02235174447
1652215404.055456,-84956.79020366553,-14133.633867935405,-14626.400426197104,-15146.167891760815,-181711.36757270904,-187500.02235174447,-184303.4546737021,-187500.02235174447
1652215404.061971,-84986.22745111317,-14129.811719633546,-14622.198298239506,-15142.14457775886,-181710.04881978617,-187500.02235174447,-184302.13592077923,-187500.02235174447
1652215404.061989,-84962.98163687965,-14126.883641109902,-14618.912591804576,-15138.992981790661,-181709.6911918749,-187500.02235174447,-184301.5547754234,-187500.02235174447
1652215404.070147,-84921.38504044832,-14124.492004453185,-14616.208030725484,-15136.355475944934,-181709.64648838597,-187500.02235174447,-184301.57712716784,-187500.02235174447
1652215404.078034,-84929.96811031915,-14120.64750440687,-14612.050606256797,-15132.421568920801,-181708.35008720757,-187500.02235174447,-184300.3477812228,-187500.02235174447
1652215404.078046,-84962.10991884589,-14115.953638071256,-14606.932056776532,-15127.571240373998,-181706.27137497324,-187500.02235174447,-184298.17966201063,-187500.02235174447
1652215404.085097,-84951.60459895189,-14115.730120626704,-14606.328559676238,-15127.101853740438,-181708.48419767432,-187500.02235174447,-184300.39248471172,-187500.02235174447
1652215404.085108,-84913.83015082242,-14116.601838660461,-14606.88735328762,-15127.839461307463,-181711.85931108706,-187500.02235174447,-184303.74524638001,-187500.02235174447
1652215404.092726,-84915.79710433449,-14113.584353158994,-14603.445184641503,-15124.777272317086,-181711.36757270904,-187500.02235174447,-184303.18645276863,-187500.02235174447
1652215404.092738,-84945.50257271559,-14109.203411245753,-14598.639559583613,-15120.150461214836,-181709.53472966372,-187500.02235174447,-184301.2642027455,-187500.02235174447
1652215404.100665,-84942.7980116365,-14106.834126333491,-14595.934998504521,-15117.535307113565,-181709.64648838597,-187500.02235174447,-184301.44301670112,-187500.02235174447
1652215404.100676,-84896.06051398045,-14102.475536164706,-14591.26348391336,-15113.109661711414,-181707.94775580737,-187500.02235174447,-184299.6995806336,-187500.02235174447
1652215404.107784,-84883.47648185212,-14098.340463440474,-14586.659024555567,-15108.661664564808,-181706.20431973986,-187500.02235174447,-184297.9114410772,-187500.02235174447
1652215404.107798,-84917.07115376844,-14094.630073860893,-14582.546303575791,-15104.727757540675,-181704.90791856145,-187500.02235174447,-184296.5926881543,-187500.02235174447
1652215404.115405,-84923.46375268266,-14090.673815092305,-14578.232416895917,-15100.547981327532,-181703.41035168295,-187500.02235174447,-184295.07276953137,-187500.02235174447
1652215404.115414,-84881.55423182897,-14087.36575691292,-14574.49967557188,-15097.12816442587,-181702.67274411593,-187500.02235174447,-184294.2904584754,-187500.02235174447
1652215404.123427,-84859.4260048182,-14083.677719077794,-14570.364602847649,-15093.261312635103,-181701.51045340425,-187500.02235174447,-184292.97170555257,-187500.02235174447
1652215404.123441,-84890.94196450019,-14080.906102765335,-14567.324765601727,-15090.422641089279,-181701.2869359597,-187500.02235174447,-184292.77053985247,-187500.02235174447
1652215404.130299,-84910.94677578768,-14081.30843416553,-14567.391820835093,-15090.579103300466,-181704.17031099444,-187500.02235174447,-184295.63156314273,-187500.02235174447
1652215404.137344,-84873.23938289158,-14078.40270738634,-14564.083762655708,-15087.472210821177,-181703.87973831652,-187500.02235174447,-184295.11747302028,-187500.02235174447
1652215404.137352,-84848.58540875738,-14075.988718985167,-14561.245091109884,-15084.834704975452,-181703.94679354987,-187500.02235174447,-184295.251583487,-187500.02235174447
1652215404.144975,-84868.74668225607,-14071.45131486074,-14556.26065209635,-15080.073783406471,-181701.91278480444,-187500.02235174447,-184293.12816776373,-187500.02235174447
1652215404.144986,-84890.91961275574,-14068.344422381453,-14552.818483450234,-15076.74337348263,-181701.26458421524,-187500.02235174447,-184292.41291194118,-187500.02235174447
1652215404.152955,-84861.16944088571,-14065.058715946523,-14549.130445615107,-15073.278853092057,-181700.48227315932,-187500.02235174447,-184291.6529526297,-187500.02235174447
1652215404.152964,-84824.55728346793,-14062.555320567528,-14546.180015347007,-15070.730754224152,-181700.54932839266,-187500.02235174447,-184291.6529526297,-187500.02235174447
1652215404.160911,-84841.99164414307,-14060.007221699623,-14543.274288567816,-15068.115600122883,-181700.61638362604,-187500.02235174447,-184291.63060088523,-187500.02235174447
1652215404.160919,-84872.25590613556,-14056.609756542417,-14539.407436777048,-15064.382858798846,-181699.65525861445,-187500.02235174447,-184290.71417936258,-187500.02235174447
1652215404.167456,-84849.01009190203,-14052.1170559069,-14534.601811719158,-15059.733695952142,-181697.6883051024,-187500.02235174447,-184288.7025223616,-187500.02235174447
1652215404.167465,-84808.17345478218,-14050.507730306117,-14532.701913440456,-15057.878501162351,-181698.62707836952,-187500.02235174447,-184289.5518886509,-187500.02235174447
1652215404.175748,-84815.05779207443,-14047.602003526927,-14529.438558749982,-15054.79396042752,-181698.2470987138,-187500.02235174447,-184289.26131597298,-187500.02235174447
1652215404.175761,-84850.775879714,-14045.769160481592,-14527.15868081554,-15052.804655170996,-181698.9400027919,-187500.02235174447,-184289.9542200511,-187500.02235174447
1652215404.183611,-84840.82935343139,-14043.39987556933,-14524.409416247538,-15050.234204558636,-181699.141168492,-187500.02235174447,-184290.0436270289,-187500.02235174447
1652215404.183621,-84797.73519012156,-14039.734189478659,-14520.341398756671,-15046.45675974569,-181697.91182254694,-187500.02235174447,-184288.83663282832,-187500.02235174447
1652215404.190599,-84797.17639651017,-14035.576765009971,-14515.692235909968,-15041.986410854628,-181696.146034735,-187500.02235174447,-184287.0931967608,-187500.02235174447
1652215404.197219,-84827.64182420276,-14032.91690741979,-14512.63004691959,-15039.25949803108,-181696.12368299052,-187500.02235174447,-184286.86967931627,-187500.02235174447
1652215404.197233,-84826.9265683802,-14030.569974251983,-14509.880782351589,-15036.621992185354,-181696.36955217953,-187500.02235174447,-184287.16025199418,-187500.02235174447
1652215404.20531,-84784.79353008194,-14029.497090518129,-14508.427918961994,-15035.392646240312,-181697.86711905804,-187500.02235174447,-184288.5013566615,-187500.02235174447
1652215404.205325,-84770.57782060836,-14026.367846294386,-14504.873991593598,-15032.17399503875,-181697.35302893555,-187500.02235174447,-184287.80845258338,-187500.02235174447
1652215404.213325,-84803.34547797985,-14022.72451194817,-14500.91773282501,-15028.329494992435,-181696.2354417128,-187500.02235174447,-184286.6461618717,-187500.02235174447
1652215404.213335,-84814.40959148522,-14020.846965413924,-14498.72726186839,-15026.250782758092,-181696.883642302,-187500.02235174447,-184287.36141769428,-187500.02235174447
1652215404.22018,-84773.77412006547,-14017.315389789987,-14494.748651355345,-15022.518041434056,-181695.7884068237,-187500.02235174447,-184286.2438304715,-187500.02235174447
1652215404.220185,-84749.58953256483,-14013.269724043575,-14490.233598975374,-15018.293561732002,-181694.2461364563,-187500.02235174447,-184284.67920835962,-187500.02235174447
1652215404.227776,-84776.07634974437,-14008.084119329944,-14484.533904139269,-15012.862087829362,-181691.5415753772,-187500.02235174447,-184282.0417025139,-187500.02235174447
1652215404.227789,-84794.62829764227,-14005.312503017487,-14481.494066893349,-15009.799898838986,-181691.31805793263,-187500.02235174447,-184281.8405368138,-187500.02235174447
1652215404.235864,-84761.41360538169,-14004.172564050266,-14479.951796525931,-15008.503497660578,-181692.7932730667,-187500.02235174447,-184283.18164148112,-187500.02235174447
1652215404.235874,-84736.11143065827,-14003.278494272054,-14478.700098836434,-15007.452965671178,-181694.4920056453,-187500.02235174447,-184284.746263593,-187500.02235174447
1652215404.243884,-84759.29018965844,-14003.30084601651,-14478.275415691784,-15007.274151715535,-181696.9954010243,-187500.02235174447,-184287.3390659498,-187500.02235174447
1652215404.243893,-84782.84892831433,-13999.881029114847,-14474.475619134382,-15003.697872602686,-181696.12368299052,-187500.02235174447,-184286.37794093823,-187500.02235174447
1652215404.249874,-84755.93742799014,-13996.90824710229,-14471.167560954997,-15000.546276634488,-181695.6989998459,-187500.02235174447,-184285.9979612825,-187500.02235174447
1652215404.257468,-84718.83353219433,-13994.740127890127,-14468.619462087092,-14998.244046955591,-181696.07897950162,-187500.02235174447,-184286.31088570488,-187500.02235174447
1652215404.25748,-84731.81989572286,-13991.454421455195,-14464.8643690186,-14994.757174820565,-181695.3413719346,-187500.02235174447,-184285.4391676711,-187500.02235174447
1652215404.265516,-84760.69834955911,-13986.134706274834,-14459.18702592695,-14989.236293940103,-181692.5474038777,-187500.02235174447,-184282.62284786976,-187500.02235174447
1652215404.265523,-84742.07934642784,-13982.558427161985,-14455.230767158362,-14985.369442149335,-181691.4298166549,-187500.02235174447,-184281.46055715808,-187500.02235174447
1652215404.272602,-84697.12998832822,-13977.730450359637,-14450.04516244473,-14980.295596157981,-181689.01582825373,-187500.02235174447,-184279.02421701245,-187500.02235174447
1652215404.272615,-84702.9414418866,-13976.679918370239,-14448.52524382177,-14979.043898468484,-181690.647505599,-187500.02235174447,-184280.56648737987,-187500.02235174447
1652215404.280062,-84739.84417198232,-13975.584682891928,-14447.09473217663,-14977.76984903453,-181692.10036898858,-187500.02235174447,-184281.9522955361,-187500.02235174447
1652215404.280072,-84733.8986079572,-13973.9977090356,-14445.23953738684,-14976.048764711471,-181693.06149400014,-187500.02235174447,-184282.82401356986,-187500.02235174447
1652215404.28812,-84691.5867557033,-13970.734354345126,-14441.439740829437,-14972.561892576445,-181692.16742422193,-187500.02235174447,-184282.01935076946,-187500.02235174447
1652215404.288128,-84687.89871786819,-13967.2474822101,-14437.52818554976,-14968.96326171914,-181691.11689223253,-187500.02235174447,-184281.1029292468,-187500.02235174447
1652215404.296147,-84717.98416590503,-13965.124066486844,-14435.002438426309,-14966.549273317967,-181691.60863061054,-187500.02235174447,-184281.41585366917,-187500.02235174447
1652215404.296158,-84720.75578221749,-13962.598319363395,-14432.14141513603,-14963.867063983329,-181691.60863061054,-187500.02235174447,-184281.41585366917,-187500.02235174447
1652215404.302652,-84675.02411306193,-13957.323307671943,-14426.531127277749,-14958.547348802967,-181688.94877302038,-187500.02235174447,-184278.66658910117,-187500.02235174447
1652215404.302663,-84655.5333918969,-13951.71301981366,-14420.429101041449,-14952.735895244587,-181685.9759910078,-187500.02235174447,-184275.67145534416,-187500.02235174447
1652215404.309765,-84687.5410899569,-13948.136740700811,-14416.51754576177,-14948.91374694273,-181684.85840378504,-187500.02235174447,-184274.5985716103,-187500.02235174447
1652215404.309775,-84703.03084886442,-13947.443836622697,-14415.51171726128,-14948.10908414234,-181686.91476427493,-187500.02235174447,-184276.52082163346,-187500.02235174447
1652215404.317853,-84666.73161586901,-13946.393304633297,-14414.19296433842,-14946.924441686208,-181688.4346828979,-187500.02235174447,-184277.97368502305,-187500.02235174447
1652215404.325911,-84639.03780448888,-13942.682915053716,-14410.102595103097,-14943.012886406528,-181687.25004044178,-187500.02235174447,-184276.76669082246,-187500.02235174447
1652215404.325922,-84665.6363803907,-13939.866595252348,-14406.839240412623,-14939.95069741615,-181686.87006078602,-187500.02235174447,-184276.43141465564,-187500.02235174447
1652215404.332424,-84684.4341974776,-13934.189252160699,-14400.647807198502,-14933.982781646584,-181683.7408165623,-187500.02235174447,-184273.1904117096,-187500.02235174447
1652215404.332432,-84650.19132497208,-13930.009475947558,-14396.13275481853,-14929.601839733345,-181682.26560142823,-187500.02235174447,-184271.62578959775,-187500.02235174447
1652215404.341807,-84619.27886239039,-13925.740292756593,-14391.483591971826,-14925.220897820103,-181680.633924083,-187500.02235174447,-184269.9941122525,-187500.02235174447
1652215404.341818,-84639.10485972224,-13924.332132855909,-14389.650748926491,-14923.566868730411,-181681.59504909458,-187500.02235174447,-184271.0446442419,-187500.02235174447
1652215404.34846,-84666.26222923545,-13922.655752021761,-14387.639091925514,-14921.66697045171,-181682.44441538388,-187500.02235174447,-184271.80460355338,-187500.02235174447
1652215404.348469,-84641.83177254579,-13918.90065895327,-14383.414612223462,-14917.75541517203,-181681.34917990558,-187500.02235174447,-184270.53055411944,-187500.02235174447
1652215404.355494,-84601.33041159277,-13916.285504851998,-14380.397126721995,-14914.916743626207,-181681.3268281611,-187500.02235174447,-184270.37409190825,-187500.02235174447
1652215404.355502,-84612.46158033152,-13914.542068784485,-14378.340766232106,-14913.03919709196,-181682.1761944504,-187500.02235174447,-184271.26816168646,-187500.02235174447
1652215404.363153,-84647.19619121507,-13912.776280972515,-14376.172647019941,-14911.049891835439,-181682.95850550634,-187500.02235174447,-184272.0951762313,-187500.02235174447
1652215404.363167,-84630.94647299606,-13908.685911737193,-14371.65759463997,-14906.75835690002,-181681.46093862783,-187500.02235174447,-184270.46349888606,-187500.02235174447
1652215404.371113,-84585.8630044297,-13904.595542501873,-14367.164894004452,-14902.444470220145,-181679.8292612826,-187500.02235174447,-184268.7871180519,-187500.02235174447
1652215404.371123,-84588.18758585305,-13902.829754689903,-14364.952071303376,-14900.544571941446,-181680.65627582747,-187500.02235174447,-184269.5917808523,-187500.02235174447
1652215404.37806,-84623.65980430364,-13899.454641277152,-14361.17462649043,-14897.124755039784,-181679.9857234938,-187500.02235174447,-184268.76476630746,-187500.02235174447
1652215404.385267,-84619.50237983494,-13896.012472631035,-14357.397181677483,-14893.481420693568,-181679.06930197112,-187500.02235174447,-184267.87069652925,-187500.02235174447
1652215404.385274,-84576.58703048075,-13893.598484229862,-14354.536158387204,-14890.6651008922,-181679.1363572045,-187500.02235174447,-184267.9377517626,-187500.02235174447
1652215404.392637,-84572.85428915672,-13893.285559807488,-14353.820902564634,-14890.24041774755,-181681.46093862783,-187500.02235174447,-184270.21762969706,-187500.02235174447
1652215404.392648,-84603.16325463812,-13891.005681873046,-14351.183396718909,-14887.737022368554,-181681.7291595613,-187500.02235174447,-184270.35174016378,-187500.02235174447
1652215404.400825,-84606.91834770661,-13886.624739959805,-14346.377771661017,-14883.065507777395,-181679.91866826042,-187500.02235174447,-184268.496545374,-187500.02235174447
1652215404.400834,-84564.02535009687,-13883.227274802599,-14342.60032684807,-14879.511580409002,-181679.0916537156,-187500.02235174447,-184267.80364129588,-187500.02235174447
1652215404.408664,-84545.11577428768,-13880.902693379247,-14339.962821002344,-14877.075240263373,-181679.35987464903,-187500.02235174447,-184268.0942139738,-187500.02235174447
1652215404.408678,-84577.99519038144,-13879.226312545099,-14337.884108768,-14875.242397218037,-181680.25394442727,-187500.02235174447,-184268.89887677418,-187500.02235174447
1652215404.415287,-84593.35083882223,-13875.113591565323,-14333.41375987694,-14870.973214027073,-181678.75637754877,-187500.02235174447,-184267.26719942896,-187500.02235174447
1652215404.415302,-84554.10117555871,-13871.02322233,-14328.898707496966,-14866.61462385829,-181677.19175543688,-187500.02235174447,-184265.63552208373,-187500.02235174447
